gene	PC9.DMSO1	PC9.DMSO2	PC9.DMSO3	PC9.osiacute1	PC9.osiacute2	PC9.osiacute3	PC9.osiDTP1	PC9.osiDTP2	PC9.osiDTP3
ITPR1	155.1285122	170.5135794	229.2137866	140.2825211	160.0575411	259.1890817	325.2747786	411.3479549	642.0145878
ITPR2	1235.101692	1865.168785	1307.121051	1884.346092	2821.972823	2120.214787	1560.511341	1615.114508	2460.82553
ITPR3	15301.45924	21088.80381	18687.29698	6989.260331	8547.758038	8079.203315	8954.446151	9855.895184	11019.42353
ITPRID1	3.591458761	6.33919295	0.997166856	4.463809122	9.016242263	6.279377222	9.03418506	7.219089179	10.79581151
ITPRID2	10922.34808	12715.70974	10691.03609	9148.128006	8180.770608	7365.372759	11661.06976	11902.04286	13806.91941
ITPRIP	1261.654661	1257.448567	1376.254773	1570.440884	1849.722902	2000.202313	1708.197446	1820.063766	2327.178328
ITPRIPL1	5.84122059	1.966165379	1.958292482	10.03288502	7.041686929	1.939013128	6.838881646	7.863616274	13.85831232
ITPRIPL2	3845.995003	6131.314964	4634.098912	6037.868052	8652.64046	7006.362682	6286.167385	7077.558023	8742.591106
ITSN1	1334.669684	1581.9949	1622.965716	2115.334417	3052.431697	2315.749559	1601.015586	2189.320488	2191.476716
ITSN2	1762.018699	2630.203311	1921.81241	2629.603944	2691.053688	2420.524521	2314.813988	2610.565352	2843.425848
IVD	4407.332832	5419.366803	4425.652955	4601.868226	4866.964375	4605.651498	3000.297155	3774.793781	3546.246656
IVL	69.12958497	91.15428163	73.64664172	154.7096291	133.7631813	177.138744	374.6063361	459.7987476	1764.800375
IVNS1ABP	2700.266482	3408.012165	2777.486318	1702.586437	2049.35659	1934.176636	3291.353078	3708.076597	4706.807733
IWS1	2865.498912	3930.574394	2853.663819	2470.621875	2664.917991	2486.103708	2296.32919	2932.098322	3305.082274
IYD	1.983556189	1.328448723	37.87030815	4.642509855	2.653065571	15.89568049	29.1534025	11.21419483	21.26925167
IZUMO1	10.66033588	32.96315546	28.20317158	90.60298754	76.42437201	55.35918325	103.4210693	101.7240385	75.73149641
IZUMO1R	0	0	0	0	0	0	0	0	0
IZUMO2	0	2.755755124	6.019856051	1.330529934	7.719461501	0	3.009223575	7.893499076	14.21635735
IZUMO3	0	0	0	0	0	0	0	0	0
IZUMO4	11.93741842	18.30457439	11.67701107	47.54012778	76.19664743	72.53866602	43.85817044	60.78884497	53.87735288
JADE1	1455.778948	1869.089824	1429.609981	756.2464482	905.0190066	810.8208412	1279.030056	1535.475472	2094.664273
JADE2	3220.997458	4015.199483	3847.761203	3623.158523	3755.876984	3169.127195	3354.063961	4117.001426	5089.086165
JADE3	1082.1346	1137.200196	948.7795889	637.4053904	706.1134937	663.066018	738.4444921	532.0685124	769.4050173
JAG1	2489.809024	2639.95623	3217.452629	609.4113869	944.5911311	750.1494114	2215.264527	1952.019628	2214.209296
JAG2	3900.826789	5085.268477	3983.110495	3388.567022	4095.639346	3517.036782	4512.644966	5540.655614	5563.944873
JAGN1	7.165555827	8.402316491	4.519621681	5.044841773	1.127435323	3.338650862	1.132859364	4.635250981	4.509230461
JAK1	3879.910356	4620.16929	3572.744803	6262.844224	7035.741938	7124.443247	5065.825374	5577.520276	6547.321975
JAK2	208.1464872	233.8248613	186.8125299	109.8864997	245.7619529	93.29879735	211.4982337	333.8403757	270.6342179
JAK3	195.4969862	314.7150331	176.5312808	740.0091378	1129.587829	916.6485434	607.6429324	812.9872981	834.371816
JAKMIP1	1.145657383	0	0	0	1.148295195	0	5.751036338	2.302013336	4.588151661
JAKMIP2	11.8079752	39.23920737	4.03917682	13.02389526	20.84913798	4.370396275	6.352518659	4.892323105	4.693028852
JAKMIP3	90.48678009	95.59499712	53.77760856	167.455945	133.5285712	179.6687199	104.106367	165.1405851	129.3966974
JAM2	19.89481581	24.42331963	18.68075607	4.539481554	8.304085254	11.35944054	14.08192748	10.24061932	18.21806301
JAM3	31.20827219	56.73977149	27.08673187	25.41371312	7.483736459	18.45935963	31.25647438	20.61187158	15.83355238
JAML	0	0	0	1.281908125	0.887463005	11.01081211	2.592154895	1.175968309	3.880833179
JARID2	1687.935908	2278.644322	1900.294805	3005.240842	3796.601667	3133.606659	3076.388499	3310.0879	3871.791033
JAZF1	105.4688647	71.09733774	85.68400386	114.0497276	82.30437812	116.721045	52.2407023	56.30466587	101.2602398
JCAD	3181.97638	4857.417473	3807.801524	4780.59358	6479.862408	5120.978967	5143.629861	6007.490996	6150.758781
JCHAIN	0	1.555935236	0	0	0	0	0	1.576194101	0
JDP2	2013.929147	2910.744285	1849.78552	6705.17757	9196.598873	7453.543447	7361.705599	9039.827556	9984.681697
JHY	100.4989426	107.177292	115.7906184	189.2715958	139.810549	122.8682289	116.298373	120.6380738	140.2125389
JKAMP	664.8763466	829.6673822	666.6539814	656.6220532	859.1097215	610.6435954	728.5556447	746.6918883	759.2568498
JMJD1C	1880.281829	2578.060354	2119.654712	3149.580276	4032.146172	3181.040395	2583.140881	3201.860988	3488.438106
JMJD4	1502.644159	1716.622266	1482.882758	1371.340162	1710.865896	1657.736013	1725.576609	1640.679534	2387.128492
JMJD6	1015.168595	1370.685368	1099.371983	591.5232076	516.8147888	463.2668766	561.0351208	628.5933114	684.6773834
JMJD7	113.0341338	169.4651374	187.383429	158.5418677	189.0756188	220.8689747	92.23314978	159.3385498	164.4075271
JMJD7.PLA2G4B	336.6105557	481.2946493	409.5041223	545.7287625	761.6404022	677.6548373	567.6469169	831.7483289	848.8352024
JMJD8	2506.291887	2982.333649	2572.239827	2569.279909	2737.616846	2920.187707	2523.115418	2750.790283	2898.621729
JMY	448.7969871	587.9521678	565.5076786	1231.689999	1538.094862	1263.018686	1527.557071	1894.659081	2293.980179
JOSD1	5453.834368	7769.03658	6283.246241	6602.270021	8052.273167	7316.680431	7888.626377	8220.776317	9741.648595
JOSD2	629.7636315	713.5118375	502.6094611	995.8492941	1194.2884	1022.181272	736.2701245	1088.330938	1063.625604
JPH1	390.3725961	411.8186509	366.385783	24.6247185	11.53832913	38.63779554	97.16020511	89.27932249	106.3698732
JPH2	1315.71583	2265.798437	1562.01277	4542.65938	5537.536887	4276.370997	2854.031152	3041.410542	3815.369117
JPH3	2.68910925	10.25310221	2.711213795	5.057291018	5.399809931	2.686852493	10.82084615	2.702555662	3.592357005
JPH4	2.593030661	5.406176363	2.975559814	2.884947072	10.62300029	2.594807537	2.226099875	3.591652122	5.17399521
JPT1	7895.523708	9428.236369	8554.899101	3239.831792	3329.549235	2823.819787	2038.700053	2133.141515	2579.494223
JPT2	9195.725444	12019.65496	9565.695641	8706.437942	10161.8275	8911.012271	6515.512425	6583.641857	7163.293645
JRK	2629.669041	3459.492866	3006.616165	7165.453151	7842.531833	5574.463497	4477.23772	6179.048113	5430.204261
JRKL	558.1155712	885.0589888	818.77589	1006.440327	1222.214402	971.4061549	992.9512385	1392.806868	1294.954392
JSRP1	16.18062809	23.54151095	7.597629449	26.4139732	51.55303387	23.13510992	39.17471559	35.00568918	44.88942193
JTB	4091.075271	4612.106789	3697.362475	3662.140927	4071.157277	3706.793732	3536.782527	4330.516053	4744.110508
JUN	4773.086674	5109.823201	4154.491682	1365.575828	1234.69058	2689.74641	3792.911352	5106.555571	8017.857403
JUNB	2756.420186	2638.867667	2230.582554	4258.360902	4555.308236	5956.138637	3539.610227	5254.412112	10378.47578
JUND	1333.380092	2374.151992	1495.319938	3082.900317	4749.41142	4059.817569	5814.785867	5520.370461	7037.765344
JUP	7358.848284	10387.84538	9786.845345	34716.68614	37713.37214	33302.68246	24738.82872	28228.33438	31210.24536
KAAG1	2.485004796	4.426450644	3.250409718	6.111349309	5.266886837	6.030932893	6.377502816	3.053588004	5.845556573
KALRN	35.89409992	34.84215681	23.56890711	14.79070957	10.62403544	15.61618607	15.77538435	24.80778007	25.36204753
KANK1	866.10018	1220.986688	865.6417303	2890.662631	4203.483347	3218.98926	3463.74335	4093.749396	4535.150262
KANK2	1544.253048	1504.244072	1386.289243	1241.958711	2019.793098	1630.609993	2376.562689	3042.107034	3381.150692
KANK3	4.164603152	19.64475787	5.310909744	8.202284372	22.72348516	13.74901024	42.93469342	59.80309987	47.70628125
KANK4	144.5439518	59.79673161	72.44444126	396.7786048	504.1299576	479.1025518	436.9173505	499.9466257	657.5792662
KANSL1	1707.798872	1987.699375	1723.407092	2449.077842	3177.388465	2478.167084	2114.487745	3125.793359	3518.132549
KANSL1L	151.863191	188.742069	153.0896129	197.0607957	317.0993545	311.2634299	212.3210803	377.7838163	294.6769612
KANSL2	1072.980214	1530.707471	1205.235942	580.9425151	683.5409316	597.653416	658.697382	835.9196614	1109.917861
KANSL3	2790.745909	3582.588782	2677.014215	3422.347463	4178.510968	3550.227583	3488.910444	3786.367564	4959.109353
KANTR	43.07674889	59.00605638	40.83556393	33.80246	39.55906115	29.70816898	67.54364164	50.74915096	65.30749163
KARS1	9939.631633	11478.51584	10247.33996	6579.249606	7371.833042	6882.292054	5181.696309	5921.682658	6290.926396
KAT14	1013.02845	1411.905776	911.3848899	1843.770218	2846.379043	1976.341737	1295.679184	1379.462652	1832.968221
KAT2A	3805.365812	4401.208132	3560.867484	2009.590856	2152.626546	2113.873442	2073.509927	2916.634017	2523.785515
KAT2B	219.1446938	385.9500437	200.9573324	755.9420265	885.5396806	693.3710091	934.1250566	872.9560965	868.7907791
KAT5	2140.218031	2335.758294	1946.518773	2557.903204	2778.429008	2657.531144	2495.574206	2641.805017	2915.69917
KAT6A	1949.331225	2630.440067	2589.963812	1698.616908	1576.537476	1470.586934	1779.137201	1732.946033	2598.12079
KAT6B	1388.678402	1587.030251	1416.667091	1741.499417	2103.407653	1862.655341	1548.627277	2065.281311	2468.439071
KAT7	2625.326488	3211.201464	2653.758488	2592.319985	2862.375081	2625.371836	2542.564355	2726.410916	3091.532202
KAT8	1721.282777	2142.469106	1711.550435	1926.256151	2163.775037	1936.257415	1657.567226	1993.846361	1802.032494
KATNA1	458.4640245	589.8607368	495.8613693	368.7842075	351.4977597	316.6404613	271.4936132	332.3289461	319.4274554
KATNAL1	291.6146153	401.8778306	268.4448863	142.7715317	193.8676889	301.6336053	287.6378673	150.8810726	368.4208497
KATNAL2	71.8718253	63.75188638	40.82323244	53.54456512	97.72191116	65.28051129	116.3468181	118.4841703	141.1245028
KATNB1	1732.025581	1717.123926	1686.949495	966.1929594	863.3258354	883.5191627	731.4426508	878.8880284	940.7542518
KATNBL1	773.1254182	1154.349198	874.0729094	436.4683462	422.7084376	448.0378636	419.246674	432.9065031	528.8753252
KAZALD1	285.3075974	293.5655418	334.841913	372.803605	346.8797027	340.235115	519.8997474	876.8188921	984.7392583
KAZN	221.1778164	311.6108656	178.8928319	265.0873038	522.6262953	279.6821636	958.8289747	1071.775122	1398.778504
KBTBD11	1.963383063	0.990669638	1.979260083	0	1.972354463	6.864645239	0.988202762	0	5.902797564
KBTBD12	0	0	0	0.899239823	0.892416456	0.901271232	8.94480802	2.680412337	1.781839913
KBTBD13	0	0	0	0	0	0	0	0	0
KBTBD2	2536.576441	3507.424006	2997.030242	1982.495364	2294.307141	2279.524984	2635.893508	2909.855755	3797.247073
KBTBD3	166.3456861	102.8615188	57.13224955	191.0749395	240.7739215	192.168008	185.9395443	157.5291738	180.9578887
KBTBD4	949.2930657	1229.752251	914.9490336	1477.459427	1645.659654	1501.932638	1069.574005	1308.377887	1296.483121
KBTBD6	415.2252235	519.0953274	467.0956584	201.9000796	227.0111414	177.1593958	272.9886794	339.1679427	316.3781714
KBTBD7	197.5642748	345.6450417	191.3336581	383.2681482	430.0363659	310.99087	305.3345187	445.8612321	427.5282659
KBTBD8	29.98229575	48.74441586	48.43846374	8.275554489	3.368065573	0	56.70435183	16.92374897	10.60364625
KCMF1	3119.017865	3617.851965	3027.248801	1736.804953	2328.022984	2197.5537	1776.127312	2015.781178	2453.300877
KCNA1	0	2.975472902	0	0	0	0	0	0	0
KCNA10	0	0	0	0	0	0	0	0	0
KCNA2	0	0	0	0	0	0	0	0	0
KCNA3	0	0	0	0	0	0	0	0	0
KCNA4	0	0.988583048	0	0.974620194	1.968568802	0.97943807	0.98622309	3.940802014	0
KCNA5	0	0	0	0	0	0	0	0	0
KCNA6	0	0	0	0	0	0	0	0	0
KCNA7	6.866818469	9.01150295	7.544566004	6.848360599	15.18149176	13.71181729	14.89682262	11.84143722	17.67678754
KCNAB1	207.2294543	271.9974519	192.5571787	171.3386896	209.354913	144.3035472	144.0998259	281.8160121	256.8293936
KCNAB2	171.7028669	206.3361051	89.33257795	203.6651828	446.6103635	293.5909187	421.9074208	538.4255431	603.5872754
KCNAB3	37.38206116	86.95340664	58.14726138	89.59167215	89.88126876	87.95813143	87.47242849	111.8139069	74.03855397
KCNB1	51.20087236	102.2627787	33.71554287	164.3732872	339.9441704	268.1479131	1622.118622	1837.510982	2268.820462
KCNB2	3.901249295	1.966552727	0	0	0	0	0	0	0
KCNC1	7.546665332	0	2.576738854	0	1.711846471	0.851129483	3.904424491	0	0
KCNC2	0	0	0	0	0	0	0	0	0
KCNC3	56.71172991	154.0849215	128.3628255	1036.314453	1482.971216	1001.617275	2080.749168	2696.860556	2752.898106
KCNC4	415.6106656	519.9100573	540.9498652	397.0786206	447.1657656	379.4676014	391.5296532	507.3954308	646.8111118
KCND1	13.62333973	20.69093898	17.16338351	54.20084279	53.22782443	37.28623242	122.5286159	169.4151333	143.6122112
KCND2	22.22450837	30.72569416	12.36252659	216.2562787	145.391201	85.93685152	121.1056937	47.15622553	97.45478771
KCND3	1.728682005	2.627754816	5.89168474	1.719722161	0	5.031992977	2.530410691	0.869450592	4.452751605
KCNE1	4.332279592	12.00817517	5.719216904	7.312621701	3.37352805	7.532321796	9.694566055	1.962875007	12.56050814
KCNE1B	2.994487354	0	3.008519481	0	3.535134515	0	0	0	1.521125764
KCNE2	5.777786035	8.365286638	1.350871325	17.20738335	23.10132436	20.5859467	19.95190904	24.50475936	15.26351901
KCNE3	8.816231831	5.278230097	14.02922637	18.6981092	14.68019083	25.41168511	8.411580023	5.603566795	7.053421071
KCNE4	15.47297836	12.5932581	22.99254314	17.76830832	28.18254243	27.91405139	22.00911149	27.17421913	29.39573231
KCNE5	1.933281163	6.799067833	0.975200606	9.588428535	6.776336543	7.734192823	0	0	0
KCNF1	23.37532137	31.38225005	20.62695544	1.934778277	1.953698967	1.947089411	2.935768152	2.935930849	0.975409193
KCNG1	0.554473546	0.66931118	0	1.904920067	5.777485311	1.09812279	3.711387709	1.669433559	3.701656079
KCNG2	0	4.228007061	2.12328969	8.445220186	5.684333287	3.783587994	6.642028265	7.601033311	4.733587899
KCNG3	66.23851165	98.87935692	58.84007274	34.39660593	41.33121153	41.05502331	28.4972553	45.70358048	39.68153397
KCNG4	6.664896285	15.4606669	7.311149413	3.811710261	11.59932078	10.99039048	9.689391479	8.667463462	6.740308855
KCNH1	76.12902577	145.7133948	44.70808032	342.659395	632.5371198	87.46063551	136.868012	317.3735012	191.1165285
KCNH2	1.869394778	2.673804482	5.354714161	2.787117896	9.321106519	6.567671351	1.945148857	2.817982465	12.9545857
KCNH3	17.99828049	9.124084621	1.783057523	18.07338177	34.6966845	10.60227068	22.39476909	15.59091391	13.80073537
KCNH4	0	0	0	0	0	0	1.002324444	5.007179261	0
KCNH5	111.7166021	164.2787364	83.01028238	81.0159746	101.4538117	108.5289437	114.0157638	120.3976904	213.8336027
KCNH6	4.701461006	5.365036338	2.789420106	0.881597689	6.098493946	2.695861152	3.568249605	5.765404835	4.444453756
KCNH7	0	0	0	0	0	0.865080648	0.870856373	0.87008763	0.867398442
KCNH8	5.794886775	10.59851754	18.29459321	36.29703534	24.07137628	33.50694063	30.99478497	60.71806213	74.23351036
KCNIP1	1.424597489	0	0	17.69049336	32.08926572	10.77287229	24.07290152	31.28176461	40.61935977
KCNIP2	33.40379762	56.51413498	44.53680422	79.51388698	124.1759609	72.53243502	83.80512984	108.9215087	75.99874401
KCNIP3	20.25131812	21.16452157	10.74911151	107.4794695	132.0838789	55.16541878	60.47454751	89.69817015	77.46246515
KCNIP4	26.1317565	39.00678471	31.80705734	32.21610481	58.73674551	30.35712843	33.68077544	34.40493	54.82835568
KCNJ1	0	0	0	5.688337803	0	0.633241461	0	4.517747235	2.61922422
KCNJ10	0	0	0	0	0	0	0	0.968415886	0
KCNJ11	52.8347523	130.5589328	50.58231839	14.29182013	28.87358101	26.40760764	41.86557982	35.33104586	42.77008779
KCNJ12	232.7882583	214.7074177	181.5789354	8.98580095	33.61906369	18.08847066	102.8779662	108.9294891	243.4910242
KCNJ13	0.719952006	10.27466274	4.761122711	303.9081739	288.5798615	164.6369413	38.98356435	87.42141488	47.79209202
KCNJ14	248.2538652	326.0741702	214.9669853	212.6909833	272.4196054	205.6466727	250.6311696	293.6937182	307.0105758
KCNJ15	6.004878382	3.054799984	2.707438803	3.468327221	7.472778136	1.394303917	6.103728493	4.832695214	4.516654193
KCNJ16	5.882147513	8.952978025	3.612728323	4.29896105	2.392710347	4.143214675	6.166345172	7.6992358	5.117553026
KCNJ18	3.284871493	7.039258576	8.527824584	0	3.409863606	0	2.368230487	1.071281897	4.541884822
KCNJ2	1.669168544	2.524590471	1.682968425	0.829519027	3.351095181	3.333240032	11.61572653	3.353415261	8.689746027
KCNJ3	9.483970156	1.998784063	3.953879755	0.976571744	6.349940985	3.934446809	5.947679602	7.03711193	8.688298014
KCNJ4	19.52266887	13.7548244	15.75176782	9.692986293	11.74487259	12.6855965	67.65024744	50.9996798	71.35444549
KCNJ5	5.555615026	10.5061868	0.999137793	16.23099896	13.70138378	12.26047323	13.48730143	8.488266942	5.851643142
KCNJ6	13.97677929	15.76289752	9.015153877	16.92169447	23.3791401	20.22237686	17.01041389	17.41677345	19.39976938
KCNJ8	0.652970456	0	0	4.01428073	0.641657988	0	0	1.808619014	0.624645736
KCNJ9	0	3.950923136	0	3.895120713	2.950301807	0	7.883004246	13.7809854	15.70160002
KCNK1	1672.593158	2471.725478	1995.014709	4292.489315	5611.840946	4423.790219	5080.910747	6079.746999	6299.228837
KCNK10	2.864406832	5.790848324	3.859121364	1.896144871	1.915272805	3.824581675	11.62806951	2.874976839	4.775927643
KCNK12	9.262262249	15.29374565	24.31083743	12.76970442	2.53746544	3.364649015	17.14538628	13.54105401	9.281915356
KCNK13	0	2.94568533	0.983057372	0	0.977960235	0	0.979738283	0	0.976377515
KCNK15	0.975814469	2.948903854	1.968042645	30.05390437	29.32426746	20.48087043	67.67438291	68.57463142	117.2505724
KCNK16	0	0	0	0	0	0	0	0	0
KCNK17	2.906568422	0	0	0	0	0	0.941761403	0	0
KCNK18	0	0	0	0	0	0	0	0	0
KCNK2	61.45550288	34.25181595	27.85433551	15.59518657	3.174726919	2.137040435	5.241832319	5.297832227	7.4784271
KCNK3	55.45382291	31.54051251	14.59068436	16.7566446	12.08542887	7.231183474	26.63329138	53.29273077	28.96987909
KCNK4	4.532549149	1.68172977	2.967853494	13.43471741	14.84134851	6.411404746	8.395384213	17.83750042	3.018825425
KCNK5	1068.966294	1492.330147	1302.808367	698.7037361	844.1886097	670.0104255	710.9321365	1203.171936	1409.344696
KCNK6	80.45189643	109.0914745	100.798521	303.8162276	317.9438348	250.9231755	338.6800949	446.1017838	596.8794665
KCNK7	5.282600641	13.8299483	5.385846518	8.180530865	4.129222835	4.282498463	12.37394148	22.37670586	26.2080223
KCNK9	0.942871239	0	0	0.934581334	0	0.394197216	0	3.502921384	0.943349597
KCNMA1	1215.325813	1302.21222	1388.632765	435.175728	226.4725745	214.2245266	903.6555056	935.9001509	1254.837329
KCNMB1	11.32178483	26.4696716	12.67954232	22.15286433	19.52728404	13.43258623	37.78429285	40.23133482	46.97005454
KCNMB2	13.94248601	0	3.774234228	3.676016717	3.753131165	1.496359879	11.27929681	4.512350178	5.996454641
KCNMB3	116.8223376	141.2725354	141.1022033	209.9701686	241.9272154	215.616078	228.5666122	248.0210225	287.1976425
KCNMB4	524.1319956	573.407293	411.7831695	382.7661919	438.8761664	370.1031533	458.2757299	401.4508751	491.6006116
KCNN1	6.955473005	11.19104549	6.722433217	23.46935957	18.85202293	11.12792897	12.87671173	15.37265183	11.14083979
KCNN2	7.596484224	8.054490119	2.082274613	0	0	3.788440398	4.314555955	3.746547876	0
KCNN3	1.379920876	0.696939755	12.13035276	1.37325222	1.386598541	1.378337467	1.389694268	12.08060863	2.074790287
KCNN4	509.3213682	774.394848	706.969556	860.6344592	747.23557	955.4434603	549.5314423	690.6891683	618.3798764
KCNQ1	3.273838068	5.119561383	0	57.19087487	76.75262557	48.23549204	19.08070183	14.73800472	26.61187014
KCNQ2	2.375676711	0	8.543082101	0	3.568139011	0	0.482985566	1.193155275	0
KCNQ3	50.55168762	59.92468346	50.28469506	13.7612498	22.23405937	9.54708453	5.419391453	4.455419436	15.92918549
KCNQ4	59.99368894	89.52672277	86.27977007	11.42671011	13.57398609	19.13582908	14.5713648	31.46964142	24.19246095
